GHS_NUM;GHM_NUM;GHS_SEU_BAS;GHS_SEU_HAU;GHS_PRI;EXH_PRI;EHB_FOR;EHB_PRI;GHS_COE_MED;GHS_COE_DMI
1522;05C081;0;0;28525.25;0.00;0.00;0.00;;
1523;05C08T;0;0;1023.71;0.00;0.00;0.00;;
1524;05C021;6;32;18710.59;175.91;0.00;1621.37;;
1525;05C022;6;44;21967.66;153.44;3257.07;0.00;;
1526;05C023;10;60;26046.95;107.02;4079.29;0.00;;
1527;05C024;12;95;29794.73;473.92;3747.78;0.00;;
1528;05C031;5;27;16518.39;195.34;0.00;1603.70;;
1529;05C032;6;33;19190.65;160.46;2672.26;0.00;;
1530;05C033;8;44;22238.11;120.38;3047.46;0.00;;
1531;05C034;9;76;26090.27;635.62;3852.16;0.00;;
1532;05C13J;0;0;2342.80;0.00;0.00;0.00;;
1693;05K051;3;11;2707.62;152.20;0.00;361.71;;
1694;05K052;4;20;4100.99;151.51;1393.37;0.00;;
1695;05K053;6;31;6339.36;126.69;2238.38;0.00;;
1696;05K054;9;54;9252.51;318.83;2913.15;0.00;;
1697;05K061;0;7;2547.69;160.16;0.00;0.00;;
1698;05K062;0;18;4309.40;204.99;0.00;0.00;;
1699;05K063;0;33;7409.81;194.31;0.00;0.00;;
1700;05K064;7;54;11704.23;405.49;4294.42;0.00;;
1701;05K06T;0;0;1787.54;0.00;0.00;0.00;;
1702;05K101;0;5;1548.51;116.40;0.00;0.00;;
1703;05K102;0;21;3694.22;104.10;0.00;0.00;;
1704;05K103;6;39;6232.84;71.16;2538.62;0.00;;
1705;05K104;6;55;7368.73;250.00;1135.89;0.00;;
1706;05K10J;0;0;1279.75;0.00;0.00;0.00;;
1712;05K121;0;5;3527.09;187.01;0.00;0.00;;
1713;05K122;0;15;5397.20;660.73;0.00;0.00;;
1714;05K123;0;0;8877.79;0.00;0.00;0.00;;
1715;05K124;0;0;11227.26;0.00;0.00;0.00;;
1716;05K131;2;7;2630.75;124.10;0.00;404.33;;
1717;05K132;0;21;4678.05;112.83;0.00;0.00;;
1718;05K133;0;39;7253.91;89.59;0.00;0.00;;
1719;05K134;7;59;9046.26;283.77;1792.35;0.00;;
1720;05K13J;0;0;1822.09;0.00;0.00;0.00;;
1721;05K14Z;0;0;800.42;0.00;0.00;0.00;;
1722;05K151;0;4;1473.96;661.20;0.00;0.00;;
1723;05K152;0;0;2899.98;0.00;0.00;0.00;;
1724;05K153;0;0;4733.78;0.00;0.00;0.00;;
1725;05K154;0;0;6010.68;0.00;0.00;0.00;;
1726;05K15J;0;0;1094.49;0.00;0.00;0.00;;
1727;05K17J;0;0;660.11;0.00;0.00;0.00;;
1728;05K18J;0;0;719.08;0.00;0.00;0.00;;
1729;05M041;0;10;1828.67;103.28;0.00;0.00;;
1730;05M042;0;20;2861.78;103.66;0.00;0.00;;
1731;05M043;5;30;4023.31;95.83;1161.53;0.00;;
1732;05M044;8;46;5563.37;223.73;1540.06;0.00;;
1733;05M04T;0;0;903.83;0.00;0.00;0.00;;
1734;05M051;0;8;1365.21;114.76;0.00;0.00;;
1735;05M052;0;17;2398.11;128.42;0.00;0.00;;
1736;05M053;0;23;3168.68;145.18;0.00;0.00;;
1737;05M054;0;30;4184.87;255.28;0.00;0.00;;
1738;05M061;0;6;889.99;129.58;0.00;0.00;;
1739;05M062;0;16;2185.79;133.26;0.00;0.00;;
1740;05M063;0;23;3248.22;121.49;0.00;0.00;;
1741;05M064;6;34;4584.95;251.91;1336.73;0.00;;
1742;05M06T;0;0;718.49;0.00;0.00;0.00;;
1743;05M071;0;16;2539.53;88.62;0.00;0.00;;
1744;05M072;0;21;2982.62;109.98;0.00;0.00;;
1745;05M073;5;28;4095.30;92.84;1112.69;0.00;;
1746;05M074;6;48;5952.03;231.45;1856.73;0.00;;
1747;05M07T;0;0;691.39;0.00;0.00;0.00;;
1748;05M081;0;9;1378.24;112.76;0.00;0.00;;
1749;05M082;0;18;2381.43;125.14;0.00;0.00;;
1750;05M083;0;25;3441.68;120.22;0.00;0.00;;
1751;05M084;0;34;4523.75;246.12;0.00;0.00;;
1752;05M08T;0;0;522.88;0.00;0.00;0.00;;
1753;05M091;4;20;2743.74;142.10;0.00;527.06;;
1754;05M092;5;26;3596.35;170.39;852.61;0.00;;
1755;05M093;6;33;4789.06;173.07;1192.71;0.00;;
1756;05M094;8;47;7211.97;282.47;2422.91;0.00;;
1757;05M09T;0;0;635.50;0.00;0.00;0.00;;
1758;05M101;0;4;1303.09;156.63;0.00;0.00;;
1759;05M102;0;20;4019.02;148.55;0.00;0.00;;
1760;05M103;0;35;6745.28;103.28;0.00;0.00;;
1761;05M104;8;46;7881.35;318.02;1136.07;0.00;;
1762;05M111;0;11;1742.66;123.26;0.00;0.00;;
1763;05M112;0;23;3639.98;110.22;0.00;0.00;;
1764;05M113;0;34;4982.18;103.99;0.00;0.00;;
1765;05M114;9;55;7165.87;243.04;2183.69;0.00;;
1766;05M11T;0;0;497.01;0.00;0.00;0.00;;
1767;05M121;0;9;1795.19;114.38;0.00;0.00;;
1768;05M122;0;24;3510.89;152.68;0.00;0.00;;
1769;05M123;0;35;5190.36;166.96;0.00;0.00;;
1770;05M124;6;49;7527.81;285.10;2337.46;0.00;;
1771;05M12T;0;0;645.57;0.00;0.00;0.00;;
1772;05M131;0;7;1110.09;132.13;0.00;0.00;;
1773;05M132;0;14;2035.04;261.27;0.00;0.00;;
1774;05M133;0;0;2861.62;0.00;0.00;0.00;;
1775;05M134;0;0;4099.65;0.00;0.00;0.00;;
1776;05M141;0;0;1202.83;0.00;0.00;0.00;;
1777;05M142;0;19;3251.84;107.92;0.00;0.00;;
1778;05M143;0;30;5121.15;82.66;0.00;0.00;;
1779;05M144;0;57;7352.97;241.38;0.00;0.00;;
1780;05M151;0;10;1623.07;119.11;0.00;0.00;;
1781;05M152;0;18;2884.10;81.69;0.00;0.00;;
1782;05M153;0;26;3537.65;199.73;0.00;0.00;;
1783;05M154;0;35;5335.37;279.38;0.00;0.00;;
1784;05M15T;0;0;586.41;0.00;0.00;0.00;;
1785;05M161;0;7;1075.35;134.26;0.00;0.00;;
1786;05M162;0;18;2552.24;146.54;0.00;0.00;;
1787;05M163;0;27;3871.06;263.40;0.00;0.00;;
1788;05M164;0;35;6159.53;323.06;0.00;0.00;;
1789;05M16T;0;0;604.10;0.00;0.00;0.00;;
1790;05M171;0;9;1731.52;115.76;0.00;0.00;;
1791;05M172;0;22;3263.87;114.78;0.00;0.00;;
1792;05M173;0;33;4985.00;89.38;0.00;0.00;;
1793;05M174;6;51;6594.66;239.54;1609.66;0.00;;
1794;05M17T;0;0;540.69;0.00;0.00;0.00;;
1795;05M181;4;32;4704.98;184.78;0.00;953.98;;
1796;05M182;6;44;6922.33;203.85;2217.35;0.00;;
1797;05M183;8;58;9776.22;206.32;2853.89;0.00;;
1798;05M184;11;66;11426.80;324.36;1650.58;0.00;;
1799;05M191;0;0;739.58;0.00;0.00;0.00;;
1800;05M192;0;16;1374.50;157.49;0.00;0.00;;
1801;05M193;0;0;1932.84;0.00;0.00;0.00;;
1802;05M194;0;0;2769.05;0.00;0.00;0.00;;
1803;05M20Z;0;0;825.34;0.00;0.00;0.00;;
1804;05M21E;0;0;923.80;0.00;0.00;0.00;;
1805;05M22E;0;0;828.93;0.00;0.00;0.00;;
1806;05M23T;0;0;577.52;0.00;0.00;0.00;;
1807;05M23Z;0;9;1380.43;274.44;0.00;0.00;;
1813;05M05T;0;0;605.70;0.00;0.00;0.00;;
1814;05M10T;0;0;682.00;0.00;0.00;0.00;;
1815;05M13T;0;0;647.10;0.00;0.00;0.00;;
1816;05M18T;0;0;889.06;0.00;0.00;0.00;;
1817;05K191;0;7;4967.89;248.82;0.00;0.00;;
1818;05K192;0;20;8467.73;242.80;0.00;0.00;;
1819;05K193;6;36;14318.84;172.57;5851.12;0.00;;
1820;05K194;11;64;19150.73;558.23;4831.89;0.00;;
1821;05K201;0;7;2342.00;117.31;0.00;0.00;;
1822;05K202;0;20;3991.93;114.46;0.00;0.00;;
1823;05K203;6;36;6752.47;81.35;2760.54;0.00;;
1824;05K204;11;64;9028.21;263.16;2275.73;0.00;;
1825;05K20T;0;0;1678.72;0.00;0.00;0.00;;
1935;06C031;5;28;8218.55;133.06;0.00;1185.25;;
1936;06C032;7;38;9595.34;164.91;1376.79;0.00;;
1937;06C033;10;57;13185.95;149.83;3590.61;0.00;;
1938;06C034;11;84;18171.01;402.08;4985.06;0.00;;
1939;06C041;5;24;6057.57;166.42;0.00;551.22;;
1940;06C042;6;37;8130.20;167.90;2072.63;0.00;;
1941;06C043;9;53;10856.09;169.90;2725.89;0.00;;
1942;06C044;15;87;17420.63;371.37;6564.54;0.00;;
1943;06C051;2;11;4365.68;207.71;0.00;1449.30;;
1944;06C052;0;27;7688.97;307.70;0.00;0.00;;
1945;06C053;0;47;13842.90;346.31;0.00;0.00;;
1946;06C054;6;80;25271.25;587.25;11428.35;0.00;;
1947;06C071;3;15;3662.88;174.25;0.00;591.14;;
1948;06C072;5;25;5405.36;218.62;1742.48;0.00;;
1949;06C073;5;45;9777.82;233.64;4372.45;0.00;;
1950;06C074;8;78;17487.86;418.26;7710.05;0.00;;
1951;06C081;3;13;3166.19;176.35;0.00;655.37;;
1952;06C082;4;21;4577.00;247.26;1410.81;0.00;;
1953;06C083;5;30;6802.31;260.77;2225.30;0.00;;
1954;06C084;0;40;9410.04;440.76;0.00;0.00;;
1955;06C091;2;9;1979.69;161.04;0.00;290.23;;
1956;06C092;0;15;3334.05;184.20;0.00;0.00;;
1957;06C093;0;27;5922.95;195.06;0.00;0.00;;
1958;06C094;0;49;10214.26;387.41;0.00;0.00;;
1959;06C101;0;7;1525.01;78.33;0.00;0.00;;
1960;06C102;0;32;3539.41;77.80;0.00;0.00;;
1961;06C103;0;72;6790.47;75.66;0.00;0.00;;
1962;06C104;20;137;11708.11;159.66;4917.65;0.00;;
1963;06C10J;0;0;1525.01;0.00;0.00;0.00;;
1964;06C111;2;9;2119.54;184.08;0.00;297.81;;
1965;06C112;0;18;3965.15;173.59;0.00;0.00;;
1966;06C113;6;36;7089.80;280.91;3124.64;0.00;;
1967;06C114;6;56;12708.09;421.33;5618.29;0.00;;
1968;06C11J;0;0;1523.92;0.00;0.00;0.00;;
1969;06C121;0;6;1734.80;164.74;0.00;0.00;;
1970;06C122;0;12;2881.15;148.94;0.00;0.00;;
1971;06C123;0;22;4370.58;183.69;0.00;0.00;;
1972;06C124;0;41;7860.69;356.77;0.00;0.00;;
1973;06C12J;0;0;1734.80;0.00;0.00;0.00;;
1974;06C131;3;16;3683.15;162.86;0.00;769.82;;
1975;06C132;4;27;5589.09;153.32;1905.93;0.00;;
1976;06C133;7;39;7428.97;251.74;1839.88;0.00;;
1977;06C134;10;59;12463.70;390.45;5034.73;0.00;;
1978;06C141;0;6;1358.15;160.71;0.00;0.00;;
1979;06C142;0;17;3372.85;146.18;0.00;0.00;;
1980;06C143;0;34;5857.93;202.38;0.00;0.00;;
1981;06C144;6;53;9703.12;338.70;3845.19;0.00;;
1982;06C14J;0;0;1018.61;0.00;0.00;0.00;;
1983;06C151;2;9;2867.00;146.92;0.00;456.21;;
1984;06C152;0;25;5217.77;160.38;0.00;0.00;;
1985;06C153;5;45;8425.41;268.99;3207.64;0.00;;
1986;06C154;8;67;14343.11;396.11;5917.70;0.00;;
1987;06C161;6;34;8757.30;216.74;0.00;1161.05;;
1988;06C162;8;46;12585.69;148.55;3828.39;0.00;;
1989;06C163;8;64;15259.60;228.15;2673.91;0.00;;
1990;06C164;16;98;23016.61;437.95;7757.01;0.00;;
1991;06C191;2;7;1843.59;174.37;0.00;230.45;;
1992;06C192;0;15;3260.77;172.99;0.00;0.00;;
1993;06C193;0;31;6028.54;362.97;0.00;0.00;;
1994;06C194;0;0;10394.40;0.00;0.00;0.00;;
1995;06C19J;0;0;1382.69;0.00;0.00;0.00;;
1996;06C201;4;19;4244.73;185.49;0.00;768.20;;
1997;06C202;6;34;7137.09;183.82;2892.36;0.00;;
1998;06C203;9;51;11919.50;150.27;4782.41;0.00;;
1999;06C204;12;100;19291.59;358.63;7372.09;0.00;;
2000;06C211;2;15;3938.95;159.14;0.00;910.80;;
2001;06C212;6;33;6801.66;193.63;2862.71;0.00;;
2002;06C213;5;46;9321.69;231.67;2520.03;0.00;;
2003;06C214;14;82;17680.87;400.65;8359.18;0.00;;
2004;06C221;3;12;3746.62;161.64;0.00;664.91;;
2005;06C222;4;24;6178.64;160.41;2432.02;0.00;;
2006;06C223;8;44;10250.76;141.21;4072.12;0.00;;
2007;06C224;10;89;16605.89;347.58;6355.13;0.00;;
2008;06C231;3;9;3265.42;179.27;0.00;667.43;;
2009;06C232;0;25;6133.76;249.80;0.00;0.00;;
2010;06C233;8;43;10630.19;275.14;4496.43;0.00;;
2011;06C234;7;75;19434.60;323.54;8804.41;0.00;;
2012;06C23J;0;0;1263.13;0.00;0.00;0.00;;
2013;06C19J;0;0;1702.75;0.00;0.00;0.00;;
2014;06C191;2;7;2163.65;118.45;0.00;230.45;;
2119;06K02Z;0;0;884.29;0.00;0.00;0.00;;
2120;06K03J;0;0;712.93;0.00;0.00;0.00;;
2121;06K04J;0;0;730.50;0.00;0.00;0.00;;
2122;06K05J;0;0;352.34;0.00;0.00;0.00;;
2123;06K06J;0;0;794.38;0.00;0.00;0.00;;
2124;06M021;0;6;1454.87;202.09;0.00;0.00;;
2125;06M022;0;14;3071.60;233.57;0.00;0.00;;
2126;06M023;0;26;5874.40;254.58;0.00;0.00;;
2127;06M024;0;46;10966.05;446.52;0.00;0.00;;
2128;06M02T;0;0;617.68;0.00;0.00;0.00;;
2129;06M031;0;9;1590.02;135.32;0.00;0.00;;
2130;06M032;0;20;3078.62;160.56;0.00;0.00;;
2131;06M033;0;30;4696.30;159.78;0.00;0.00;;
2132;06M034;0;45;7092.35;295.14;0.00;0.00;;
2133;06M03T;0;0;651.05;0.00;0.00;0.00;;
2134;06M041;0;8;1621.71;153.94;0.00;0.00;;
2135;06M042;0;20;3601.40;154.19;0.00;0.00;;
2136;06M043;0;31;5705.06;125.09;0.00;0.00;;
2137;06M044;8;45;7456.22;306.17;1751.16;0.00;;
2138;06M051;0;9;1854.69;137.99;0.00;0.00;;
2139;06M052;0;29;4636.95;135.78;0.00;0.00;;
2140;06M053;0;39;5994.45;166.90;0.00;0.00;;
2141;06M054;7;61;9674.00;294.20;3679.55;0.00;;
2142;06M05T;0;0;671.89;0.00;0.00;0.00;;
2143;06M061;0;10;1648.47;134.68;0.00;0.00;;
2144;06M062;0;20;2969.15;139.80;0.00;0.00;;
2145;06M063;0;29;4764.88;124.30;0.00;0.00;;
2146;06M064;0;41;6258.47;280.30;0.00;0.00;;
2147;06M06T;0;0;603.81;0.00;0.00;0.00;;
2148;06M071;0;8;1594.85;163.27;0.00;0.00;;
2149;06M072;0;22;3880.68;179.18;0.00;0.00;;
2150;06M073;0;31;5910.08;153.13;0.00;0.00;;
2151;06M074;6;47;8360.19;327.72;2450.12;0.00;;
2152;06M07T;0;0;444.30;0.00;0.00;0.00;;
2153;06M081;0;6;1534.18;161.65;0.00;0.00;;
2154;06M082;0;17;3312.34;200.90;0.00;0.00;;
2155;06M083;0;30;5924.09;300.82;0.00;0.00;;
2156;06M084;7;42;9533.97;422.12;3609.88;0.00;;
2157;06M08T;0;0;643.57;0.00;0.00;0.00;;
2158;06M091;0;8;1554.85;146.46;0.00;0.00;;
2159;06M092;0;22;3605.25;157.11;0.00;0.00;;
2160;06M093;0;33;5564.28;146.11;0.00;0.00;;
2161;06M094;9;54;8632.67;299.69;3068.39;0.00;;
2162;06M09T;0;0;650.85;0.00;0.00;0.00;;
2163;06M101;3;12;2207.53;125.34;0.00;613.20;;
2164;06M102;5;27;4087.61;159.65;1880.08;0.00;;
2165;06M103;7;43;6641.90;288.04;2554.29;0.00;;
2166;06M104;0;0;10578.49;0.00;0.00;0.00;;
2167;06M111;0;9;1684.60;139.28;0.00;0.00;;
2168;06M112;0;19;3155.53;131.46;0.00;0.00;;
2169;06M113;5;29;4470.12;220.76;1314.59;0.00;;
2170;06M114;0;38;6456.96;314.57;0.00;0.00;;
2171;06M11T;0;0;728.56;0.00;0.00;0.00;;
2172;06M121;0;6;1207.45;118.75;0.00;0.00;;
2173;06M122;0;14;2155.44;112.53;0.00;0.00;;
2174;06M123;0;22;3290.15;121.93;0.00;0.00;;
2175;06M124;0;36;4996.54;256.14;0.00;0.00;;
2176;06M131;0;10;2210.85;138.82;0.00;0.00;;
2177;06M132;0;30;5042.56;134.20;0.00;0.00;;
2178;06M133;5;42;6652.95;200.56;1610.39;0.00;;
2179;06M134;7;57;9661.31;316.85;3008.36;0.00;;
2180;06M13T;0;0;746.97;0.00;0.00;0.00;;
2181;06M141;0;0;1093.01;0.00;0.00;0.00;;
2182;06M142;0;14;2385.52;304.34;0.00;0.00;;
2183;06M143;0;0;3647.45;0.00;0.00;0.00;;
2184;06M144;0;0;5542.15;0.00;0.00;0.00;;
2185;06M15Z;0;0;1982.21;0.00;0.00;0.00;;
2186;06M16Z;0;0;874.74;0.00;0.00;0.00;;
2187;06M17T;0;0;337.75;0.00;0.00;0.00;;
2188;06M17Z;0;11;2009.56;319.23;0.00;0.00;;
2189;06M18Z;0;13;2005.86;281.84;0.00;0.00;;
2190;06M191;3;12;1984.78;151.29;0.00;439.40;;
2191;06M192;5;25;4335.44;116.38;2350.65;0.00;;
2192;06M193;6;36;5615.63;155.15;1280.20;0.00;;
2193;06M194;9;53;8253.12;290.14;2637.49;0.00;;
2194;06M201;0;5;1311.72;158.96;0.00;0.00;;
2195;06M202;0;15;2901.31;181.08;0.00;0.00;;
2196;06M203;0;23;4349.95;183.89;0.00;0.00;;
2197;06M204;6;36;6740.50;347.58;2390.55;0.00;;
2198;06M20T;0;0;718.43;0.00;0.00;0.00;;
2199;06M04T;0;0;757.28;0.00;0.00;0.00;;
2200;06M12T;0;0;579.06;0.00;0.00;0.00;;
2201;06M18T;0;0;576.46;0.00;0.00;0.00;;
2202;06M211;0;9;1198.23;66.84;0.00;0.00;;
2203;06M212;0;28;2468.13;73.34;0.00;0.00;;
2204;06M213;0;36;3054.85;79.63;0.00;0.00;;
2205;06M214;0;44;3691.90;155.42;0.00;0.00;;
2319;07C061;4;17;4543.80;241.39;0.00;819.38;;
2320;07C062;4;33;8405.99;280.30;3862.19;0.00;;
2321;07C063;5;48;12610.42;490.19;4204.44;0.00;;
2322;07C064;0;0;22823.80;0.00;0.00;0.00;;
2323;07C071;3;12;3621.18;125.35;0.00;841.55;;
2324;07C072;0;30;6260.32;111.17;0.00;0.00;;
2325;07C073;7;57;9264.67;300.80;3004.36;0.00;;
2326;07C074;0;0;16785.29;0.00;0.00;0.00;;
2327;07C081;4;19;2633.80;159.14;0.00;576.15;;
2328;07C082;4;39;7168.68;144.92;4534.88;0.00;;
2329;07C083;11;63;11199.17;137.15;4030.48;0.00;;
2330;07C084;22;134;21010.45;291.61;9811.28;0.00;;
2331;07C091;5;26;9868.75;200.39;0.00;1473.07;;
2332;07C092;5;40;12916.56;188.28;3047.81;0.00;;
2333;07C093;10;60;16682.14;307.62;3765.57;0.00;;
2334;07C094;10;80;22834.56;531.10;6152.42;0.00;;
2335;07C101;4;19;7191.33;162.73;0.00;1135.51;;
2336;07C102;7;38;10815.38;143.73;3624.05;0.00;;
2337;07C103;11;66;14840.19;231.99;4024.81;0.00;;
2338;07C104;21;128;29259.16;426.21;14418.97;0.00;;
2339;07C111;6;33;8468.06;143.83;0.00;1090.09;;
2340;07C112;8;47;10481.69;197.89;2013.64;0.00;;
2341;07C113;9;66;14241.63;400.41;3759.94;0.00;;
2342;07C114;14;86;23575.69;508.64;9334.06;0.00;;
2343;07C121;4;21;5513.12;146.81;0.00;952.89;;
2344;07C122;4;35;7568.44;187.00;2055.32;0.00;;
2345;07C123;8;47;9812.47;345.74;2244.03;0.00;;
2346;07C124;12;70;17764.52;474.31;7952.04;0.00;;
2347;07C131;2;11;3141.83;135.33;0.00;669.83;;
2348;07C132;0;21;4447.71;148.67;0.00;0.00;;
2349;07C133;6;36;6774.87;183.52;2327.16;0.00;;
2350;07C134;7;66;12799.14;362.36;6024.27;0.00;;
2351;07C141;0;8;2480.60;178.58;0.00;0.00;;
2352;07C142;0;15;4088.36;154.73;0.00;0.00;;
2353;07C143;0;30;6409.30;261.43;0.00;0.00;;
2354;07C144;8;48;11114.98;427.98;4705.67;0.00;;
2355;07C14J;0;0;2480.60;0.00;0.00;0.00;;
2511;07K02Z;0;0;1626.69;0.00;0.00;0.00;;
2512;07K04J;0;0;1102.57;0.00;0.00;0.00;;
2513;07K05J;0;0;884.22;0.00;0.00;0.00;;
2514;07M021;0;9;1913.80;137.96;0.00;0.00;;
2515;07M022;0;20;3431.37;158.70;0.00;0.00;;
2516;07M023;0;28;4700.95;172.39;0.00;0.00;;
2517;07M024;0;38;6424.85;312.68;0.00;0.00;;
2518;07M02T;0;0;659.38;0.00;0.00;0.00;;
2519;07M041;0;7;1600.55;147.78;0.00;0.00;;
2520;07M042;0;25;4291.01;146.62;0.00;0.00;;
2521;07M043;0;36;6124.63;131.89;0.00;0.00;;
2522;07M044;6;51;8103.05;297.29;1978.42;0.00;;
2523;07M04T;0;0;672.75;0.00;0.00;0.00;;
2524;07M061;0;9;2485.94;126.71;0.00;0.00;;
2525;07M062;0;28;4893.44;151.79;0.00;0.00;;
2526;07M063;5;39;6563.13;190.94;1669.69;0.00;;
2527;07M064;10;57;10000.11;326.18;3436.98;0.00;;
2528;07M06T;0;0;737.74;0.00;0.00;0.00;;
2529;07M071;0;15;2581.77;144.95;0.00;0.00;;
2530;07M072;5;28;4466.16;153.16;1884.39;0.00;;
2531;07M073;5;40;6447.21;144.25;1981.06;0.00;;
2532;07M074;7;56;8754.71;290.74;2307.50;0.00;;
2533;07M07T;0;0;552.92;0.00;0.00;0.00;;
2534;07M081;0;6;1373.31;132.29;0.00;0.00;;
2535;07M082;0;25;4107.62;125.98;0.00;0.00;;
2536;07M083;5;39;6369.90;102.24;2262.28;0.00;;
2537;07M084;7;60;8516.97;264.03;2147.07;0.00;;
2538;07M08T;0;0;644.77;0.00;0.00;0.00;;
2539;07M091;0;4;930.24;148.47;0.00;0.00;;
2540;07M092;0;22;3602.64;176.69;0.00;0.00;;
2541;07M093;0;32;5369.56;308.81;0.00;0.00;;
2542;07M094;0;0;7024.94;0.00;0.00;0.00;;
2543;07M09T;0;0;611.74;0.00;0.00;0.00;;
2544;07M101;4;17;2643.01;105.65;0.00;443.63;;
2545;07M102;5;25;3488.19;169.94;845.17;0.00;;
2546;07M103;7;38;6487.58;137.01;2999.39;0.00;;
2547;07M104;8;62;9775.85;291.46;3288.27;0.00;;
2548;07M10T;0;0;868.49;0.00;0.00;0.00;;
2549;07M111;0;10;2252.23;122.37;0.00;0.00;;
2550;07M112;0;24;3965.36;123.20;0.00;0.00;;
2551;07M113;0;37;6674.41;85.01;0.00;0.00;;
2552;07M114;7;66;9139.82;256.39;2465.41;0.00;;
2553;07M11T;0;0;776.36;0.00;0.00;0.00;;
2554;07M121;0;0;750.11;0.00;0.00;0.00;;
2555;07M122;0;17;3306.02;354.90;0.00;0.00;;
2556;07M123;0;20;4843.94;435.46;0.00;0.00;;
2557;07M124;0;0;6337.28;0.00;0.00;0.00;;
2558;07M13Z;0;0;731.06;0.00;0.00;0.00;;
2559;07M14T;0;0;428.18;0.00;0.00;0.00;;
2560;07M14Z;0;17;2657.54;278.50;0.00;0.00;;
2561;07M151;0;15;2784.06;128.22;0.00;0.00;;
2562;07M152;4;32;4963.87;158.79;2179.81;0.00;;
2563;07M153;7;42;7420.23;113.08;2456.36;0.00;;
2564;07M154;10;61;9568.77;294.01;2148.54;0.00;;
2565;07M15T;0;0;662.35;0.00;0.00;0.00;;
2566;07M161;0;3;768.39;85.71;0.00;0.00;;
2567;07M162;0;16;1882.66;220.05;0.00;0.00;;
2568;07M163;0;0;2968.83;0.00;0.00;0.00;;
2569;07M164;0;0;4130.12;0.00;0.00;0.00;;
2743;08C021;7;35;10967.89;120.72;0.00;1169.26;;
2744;08C022;6;50;12778.64;207.94;1810.75;0.00;;
2745;08C023;10;79;18808.90;250.15;6030.25;0.00;;
2746;08C024;19;117;28314.53;452.32;9505.63;0.00;;
2747;08C041;3;15;5044.23;251.21;0.00;1102.74;;
2748;08C042;4;23;7680.45;212.05;2636.22;0.00;;
2749;08C043;7;39;11073.30;314.38;3392.85;0.00;;
2750;08C044;10;56;16417.75;544.60;5344.45;0.00;;
2751;08C061;6;26;6029.52;165.79;0.00;867.24;;
2752;08C062;10;56;11293.08;156.73;5263.56;0.00;;
2753;08C063;11;88;16308.40;344.58;5015.32;0.00;;
2754;08C064;14;112;25125.86;420.22;8817.45;0.00;;
2755;08C121;2;10;1984.71;91.20;0.00;323.10;;
2756;08C122;0;36;4359.07;225.84;0.00;0.00;;
2757;08C123;0;0;6662.58;0.00;0.00;0.00;;
2758;08C124;0;0;9309.29;0.00;0.00;0.00;;
2759;08C131;2;7;1835.71;108.53;0.00;267.32;;
2760;08C132;0;23;3751.02;298.88;0.00;0.00;;
2761;08C133;0;0;5696.64;0.00;0.00;0.00;;
2762;08C134;0;0;8018.20;0.00;0.00;0.00;;
2763;08C13J;0;0;1301.07;0.00;0.00;0.00;;
2764;08C141;0;5;1253.11;87.52;0.00;0.00;;
2765;08C142;0;20;3072.52;66.40;0.00;0.00;;
2766;08C143;0;44;4666.20;198.62;0.00;0.00;;
2767;08C144;8;48;6567.82;252.30;1901.62;0.00;;
2768;08C14J;0;0;1253.11;0.00;0.00;0.00;;
2769;08C201;0;6;1785.89;138.13;0.00;0.00;;
2770;08C202;0;30;5100.92;310.35;0.00;0.00;;
2771;08C203;0;0;7746.71;0.00;0.00;0.00;;
2772;08C204;0;0;10903.73;0.00;0.00;0.00;;
2773;08C20J;0;0;1785.89;0.00;0.00;0.00;;
2774;08C211;2;8;2563.11;141.37;0.00;564.90;;
2775;08C212;0;24;5233.46;132.29;0.00;0.00;;
2776;08C213;0;41;7949.71;115.67;0.00;0.00;;
2777;08C214;6;69;11186.61;303.35;3236.90;0.00;;
2778;08C21J;0;0;1433.31;0.00;0.00;0.00;;
2779;08C221;5;27;6959.69;143.03;0.00;1066.09;;
2780;08C222;4;35;8351.32;137.15;1391.63;0.00;;
2781;08C223;6;47;10025.55;136.19;1674.22;0.00;;
2782;08C224;13;77;14111.25;342.63;4085.71;0.00;;
2783;08C241;5;24;5374.40;222.98;0.00;772.95;;
2784;08C242;5;27;6043.34;224.27;668.94;0.00;;
2785;08C243;6;33;7388.98;247.54;1345.63;0.00;;
2786;08C244;6;49;11349.59;431.78;3960.61;0.00;;
2787;08C251;4;20;4718.29;148.85;0.00;822.24;;
2788;08C252;5;28;5909.06;253.29;1190.77;0.00;;
2789;08C253;5;39;8695.24;415.52;2786.18;0.00;;
2790;08C254;0;0;12950.96;0.00;0.00;0.00;;
2791;08C271;3;12;3600.28;131.50;0.00;692.57;;
2792;08C272;4;21;5398.29;120.53;1798.01;0.00;;
2793;08C273;6;37;8248.69;97.50;2850.40;0.00;;
2794;08C274;8;77;12147.78;294.10;3899.08;0.00;;
2795;08C281;0;9;2665.11;257.02;0.00;0.00;;
2796;08C282;4;20;7864.83;201.85;5199.72;0.00;;
2797;08C283;7;39;15274.20;60.00;7409.37;0.00;;
2798;08C284;7;63;16544.32;489.26;1270.12;0.00;;
2799;08C291;0;12;3463.70;238.39;0.00;0.00;;
2800;08C292;6;32;8231.43;477.00;4767.73;0.00;;
2801;08C293;0;0;12056.09;0.00;0.00;0.00;;
2802;08C294;0;0;18238.95;0.00;0.00;0.00;;
